119	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	85583.7	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
120	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	86338.1	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
121	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	87092.4	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
122	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	87846.8	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
123	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	88601.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
124	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	89355.5	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
125	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	90109.9	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
126	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	90864.2	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
127	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	91618.6	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
128	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	92373	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
129	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	93127.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
130	8084.62	9285.42	7000	7000	21918.5	8400	11577.4	9807.13	9834.71	93127.3	8521.86	9933.28	2159.51	16056.8	7200	27965.3	18681.9	12600	15479.4	17100	4361.77																					
																																										
																						3000	3000	3000	3000	3600	3600	3600	3600	600	3600	3600	600	3600	3600	4200	5400	5400	4650	8550	1800	
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																						8084.62	9285.42	7000	7000	16282.9	8400	11577.4	9807.13	9834.71	5621.32	8521.86	9933.28	2159.51	16056.8	7200	22150.8	18681.9	12600	15479.4	17100	4361.77
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																						3000	3000	3000	3000	3600	3600	3600	3600	600	3600	3600	600	3600	3600	4200	5400	5400	4650	8550	1800	
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																						3000	3000	3000	3000	3600	3600	3600	3600	600	3600	3600	600	3600	3600	4200	5400	5400	4650	8550	1800	
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																						8084.62	9285.42	7000	7000	16282.9	8400	11577.4	9807.13	9834.71	5621.32	8521.86	9933.28	2159.51	16056.8	7200	22150.8	18681.9	12600	15479.4	17100	4361.77
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																						3000	3000	3000	3000	3600	3600	3600	3600	600	3600	3600	600	3600	3600	4200	5400	5400	4650	8550	1800	
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																						8084.62	9285.42	7000	7000	16282.9	8400	11577.4	9807.13	9834.71	5621.32	8521.86	9933.28	2159.51	16056.8	7200	22150.8	18681.9	12600	15479.4	17100	4361.77
